user_id,position,title,link,authors,publication,publication_year,cited_by_count
PT8wxO8AAAAJ,157,Certain characterization of m-polar fuzzy graphs by level graphs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:KaMxkj08jr0C,"M Akram, G Shahzadi",Punjab University Journal of Mathematics 49 (1),2020,33
PT8wxO8AAAAJ,158,Spherical fuzzy graphs with application to decision-making,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:Np1obAXpBq8C,"M Akram, D Saleem, T Al-Hawary","Mathematical and Computational Applications 25 (1), 8",2020,33
PT8wxO8AAAAJ,159,-rung picture fuzzy graphs: a creative view on regularity with applications,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:G887dSk7Sz8C,"M Akram, A Habib","Journal of Applied Mathematics and Computing 61, 235-280",2019,33
PT8wxO8AAAAJ,160,Bipolar fuzzy linear system of equations,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:MSzX15-gZgkC,"M Akram, G Muhammad, T Allahviranloo","Computational and Applied Mathematics 38, 1-29",2019,33
PT8wxO8AAAAJ,161,Cubic graphs with application,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:8O4vDxvErlEC,"S Rashid, N Yaqoob, M Akram, M Gulistan","International Journal of Analysis and Applications 16 (5), 733-750",2018,33
PT8wxO8AAAAJ,162,Fuzzy climate decision support systems for tomatoes in high tunnels,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:NyGDZy8z5eUC,"S Habib, M Akram, A Ashraf","International Journal of Fuzzy Systems 19, 751-775",2017,33
PT8wxO8AAAAJ,163,"Interval-valued (α, β)-fuzzy K-algebras",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:70eg2SAEIzsC,"M Akram, KH Dar, KP Shum","Applied Soft Computing 11 (1), 1213-1222",2011,33
PT8wxO8AAAAJ,164,Prioritized weighted aggregation operators under complex Pythagorean fuzzy information,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:vefPE_iVbj4C,"M Akram, X Peng, AN Al-Kenani, A Sattar","Journal of Intelligent & Fuzzy Systems 39 (3), 4763-4783",2020,32
PT8wxO8AAAAJ,165,An enhanced VIKOR method for multi-criteria group decision-making with complex Fermatean fuzzy sets,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:AmQcmOVUwm0C,"M Akram, G Muhiuddin, G Santos-García","Math. Biosci. Eng 19 (7), 7201-7231",2022,31
PT8wxO8AAAAJ,166,A new MAGDM method with 2-tuple linguistic bipolar fuzzy Heronian mean operators,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:2hrGa7H818QC,"S Naz, M Akram, MMA Al-Shamiri, MM Khalaf, G Yousaf","Math. Biosci. Eng 19 (4), 3843-3878",2022,31
PT8wxO8AAAAJ,167,Multi-criteria decision-making model using complex Pythagorean fuzzy Yager aggregation operators,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:8_tS2Vw13FcC,"M Akram, X Peng, A Sattar","Arabian Journal for Science and Engineering 46, 1691-1717",2021,31
PT8wxO8AAAAJ,168,Granulation of ecological networks under fuzzy soft environment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:x8G803Bi31IC,"M Akram, A Luqman","Soft Computing 24 (16), 11867-11892",2020,31
PT8wxO8AAAAJ,169,Hybrid soft computing models applied to graph theory,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:FwTEoIZreccC,"M Akram, F Zafar",Springer International Publishing,2020,31
PT8wxO8AAAAJ,170,Parameter reductions of bipolar fuzzy soft sets with their decision-making algorithms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:q7LczdTNAjsC,"G Ali, M Akram, ANA Koam, JCR Alcantud","Symmetry 11 (8), 949",2019,31
PT8wxO8AAAAJ,171,"Shumaiza; Smarandache, F",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:cG0OFEevkNgC,M Akram,Decision-making with bipolar neutrosophic TOPSIS and bipolar neutrosophic …,2018,31
PT8wxO8AAAAJ,172,Decision-making methods based on hybrid mF models,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:vkuYBMKU6wEC,"M Akram, G Ali, N Waseem, B Davvaz","Journal of Intelligent & Fuzzy Systems 35 (3), 3387-3403",2018,31
PT8wxO8AAAAJ,173,Clustering algorithm for intuitionistic fuzzy graphs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:BJrgspguQaEC,"MG Karunambigai, M Akram, S Sivasankar, K Palanivel","International Journal of Uncertainty, Fuzziness and Knowledge-Based Systems …",2017,31
PT8wxO8AAAAJ,174,Representation of graphs using intuitionistic neutrosophic soft sets,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:rHJHxKgnXwkC,"M Akram, S Shahzadi",Infinite Study,2016,31
PT8wxO8AAAAJ,175,Fuzzy structures of K (G)-algebra,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:Tyk-4Ss8FVUC,"M Akram, KH Dar, YB Jun, EH Roh","Southeast Asian Bulletin of Mathematics 31 (4), 625-637",2007,31
PT8wxO8AAAAJ,176,On anti fuzzy left h-ideals in hemirings,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:hqOjcs7Dif8C,"M Akram, KH Dar","Int. Math. Forum 2 (45-48), 2295-2304",2007,31
PT8wxO8AAAAJ,177,Multi-criteria decision making based on q-rung orthopair fuzzy promethee approach,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:MUocvVTjX6cC,"M Akram, S Shumaiza","Iranian Journal of Fuzzy Systems 18 (5), 107-127",2021,30
PT8wxO8AAAAJ,178,Certain fuzzy graph structures,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:-w1eE4La9_EC,"M Akram, M Sitara","Journal of Applied Mathematics and Computing 61, 25-56",2019,30
PT8wxO8AAAAJ,179,Fuzzy soft Lie algebras,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:IRz6iEL74y4C,M Akram,"Fuzzy Lie Algebras, 221-247",2018,30
PT8wxO8AAAAJ,180,Applications of soft sets in-algebras,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:lmc2jWPfTJgC,"NO Alshehri, M Akram, RS Al-ghamdi",Advances in Fuzzy systems 2013,2013,30
PT8wxO8AAAAJ,181,Anti fuzzy Lie ideals of Lie algebras,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:W7OEmFMy1HYC,M Akram,"Quasigroups and related systems 14 (2), 123-132",2006,30
PT8wxO8AAAAJ,182,A hybrid decision-making approach under complex Pythagorean fuzzy N-soft sets,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:qzPvQt7yPGwC,"M Akram, F Wasim, AN Al-Kenani","International Journal of Computational Intelligence Systems 14 (1), 1263-1291",2021,29
PT8wxO8AAAAJ,183,Aromatic rices of Pakistan-A review,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:7uOkfv6XYJ4C,M Akram,"Pak. J. Agric. Res 22, 154-160",2009,29
PT8wxO8AAAAJ,184,-FUZZY IDEALS OF KALGEBRA,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:kzcrU_BdoSEC,M Akram,"ARS COMBINATORIA 89, 191-204",2008,29
PT8wxO8AAAAJ,185,Two-phase group decision-aiding system using ELECTRE III method in Pythagorean fuzzy environment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:F0CZgh39Fi0C,"M Akram, F Ilyas, AN Al-Kenani","Arabian Journal for Science and Engineering 46, 3549-3566",2021,28
PT8wxO8AAAAJ,186,Novel hybrid decision-making methods based on ,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:HoDPlbN_d1QC,"M Akram, A Adeel","Granular Computing 5, 185-201",2020,28
PT8wxO8AAAAJ,187,Multi-Criteria Decision-Making under ,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:kiex5tMzGo8C,"A Adeel, M Akram, ANA Koam","Energies 12 (9), 1661",2019,28
PT8wxO8AAAAJ,188,Intuitionistic fuzzy graph structures,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:BrOSOlqYqPUC,"M Akram, R Akmal","Kragujevac Journal of Mathematics 41 (2), 219-237",2017,28
PT8wxO8AAAAJ,189,Parameter reduction analysis under interval-valued m-polar fuzzy soft information,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:H0nRGT7Dr7IC,"M Akram, G Ali, JCR Alcantud","Artificial Intelligence Review 54 (7), 5541-5582",2021,27
PT8wxO8AAAAJ,190,Competition graphs under complex Pythagorean fuzzy information,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:yeKNu01O_4gC,"M Akram, A Sattar","Journal of Applied Mathematics and Computing 63, 543-583",2020,27
PT8wxO8AAAAJ,191,Novel TOPSIS method for group decision-making based on hesitant m-polar fuzzy model,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:HmWvvuJwtxYC,"M Akram, A Adeel","Journal of Intelligent & Fuzzy Systems 37 (6), 8077-8096",2019,27
PT8wxO8AAAAJ,192,Planar graphs under Pythagorean fuzzy environment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:XUAslYVNQLQC,"M Akram, J Mohsan Dar, A Farooq","Mathematics 6 (12), 278",2018,27
PT8wxO8AAAAJ,193,Transversals of m-polar fuzzy hypergraphs with applications,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:pQTOvowfQioC,"M Akram, M Sarwar","Journal of Intelligent & Fuzzy Systems 33 (1), 351-364",2017,27
PT8wxO8AAAAJ,194,On m-polar fuzzy lie subalgebras,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:WC23djZS0W4C,"M Akram, A Farooq, KP Shum","Ital. J. Pure Appl. Math 36, 445-454",2016,27
PT8wxO8AAAAJ,195,Some properties of vague graphs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:9c2xU6iGI7YC,"M Akram, WJ Chen, KP Shum","Southeast Asian Bulletin of Mathematics 37 (3), 307-324",2013,27
PT8wxO8AAAAJ,196,Some metric aspects of intuitionistic fuzzy graphs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:ruyezt5ZtCIC,"M Akram, MG Karunambigai, OK Kalaivani","World Applied Sciences Journal 17 (12), 1789-1801",2012,27
PT8wxO8AAAAJ,197,Multi-attribute group decision making based on ,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:6_6x9JMR98MC,"M Akram, A Martino","Granular Computing 8 (1), 171-207",2023,26
PT8wxO8AAAAJ,198,A decision-making framework based on 2-tuple linguistic Fermatean fuzzy Hamy mean operators,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:vYYylRVofzEC,"M Akram, R Bibi, MM Ali Al-Shamiri","Mathematical Problems in Engineering 2022, 1-29",2022,26
PT8wxO8AAAAJ,199,Extensions of Dombi Aggregation Operators for Decision Making under ,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:z3pV1qEBaUAC,"M Akram, N Yaqoob, G Ali, W Chammam","Journal of Mathematics 2020, 1-20",2020,26
PT8wxO8AAAAJ,200,Assessment of Hydropower Plants in Pakistan: Muirhead Mean-Based 2-Tuple Linguistic ,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=100&pagesize=100&citation_for_view=PT8wxO8AAAAJ:dYRx7efp7U0C,"M Akram, S Naz, F Feng, A Shafiq","Arabian Journal for Science and Engineering 48 (5), 5859-5888",2023,25
PT8wxO8AAAAJ,201,An extended MARCOS method for MCGDM under 2-tuple linguistic q-rung picture fuzzy environment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:121WXH0ir18C,"M Akram, A Khan, A Luqman, T Senapati, D Pamucar","Engineering Applications of Artificial Intelligence 120, 105892",2023,25
PT8wxO8AAAAJ,202,Distance measures and ,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:EO1llL0aI9sC,"M Sarwar, M Akram, S Shahzadi","Granular Computing, 1-24",2023,25
PT8wxO8AAAAJ,203,Enhancing ELECTRE I method with complex spherical fuzzy information,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:6e4D8M0GhXMC,"M Akram, AN Al-Kenani, M Shabir","International Journal of Computational Intelligence Systems 14, 1-31",2021,25
PT8wxO8AAAAJ,204,A Novel Description on Edge-Regular ,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:XR3BWSlh_xcC,"M Akram, A Habib, ANA Koam","Symmetry 11 (4), 489",2019,25
PT8wxO8AAAAJ,205,-Rung Orthopair Fuzzy Hypergraphs with Applications,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:Sf6vrWCRp3YC,"A Luqman, M Akram, A N. Al-Kenani","Mathematics 7 (3), 260",2019,25
PT8wxO8AAAAJ,206,Novel applications of single-valued neutrosophic graph structures in decision-making,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:FiDNX6EVdGUC,"M Akram, M Sitara","Journal of Applied Mathematics and Computing 56, 501-532",2018,25
PT8wxO8AAAAJ,207,Concepts of interval-valued neutrosophic graphs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:wvYxNZNCP7wC,"M Akram, M Nasir",Infinite Study,2017,25
PT8wxO8AAAAJ,208,Certain types of intuitionistic fuzzy directed hypergraphs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:XoXfffV-tXoC,"KK Myithili, R Parvathi, M Akram","International Journal of Machine Learning and Cybernetics 7 (2), 287-295",2016,25
PT8wxO8AAAAJ,209,Generalized fuzzy K-algebras,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:kNdYIx-mwKoC,"M Akram, KH Dar",VDM,2010,25
PT8wxO8AAAAJ,210,Intuitionistic fuzzy Lie algebras,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:YsMSGLbcyi4C,"M Akram, KP Shum","Southeast Asian Bull. Math 31 (5), 843-855",2007,25
PT8wxO8AAAAJ,211,A numerical method for the heat equation with a nonlocal boundary condition,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:Y0pCki6q_DkC,"M Akram, MA Pasha","International Journal of information and systems sciences, Volume1, 162-171",2005,25
PT8wxO8AAAAJ,212,An outranking approach with 2-tuple linguistic Fermatean fuzzy sets for multi-attribute group decision-making,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:7q08wCQPkLwC,"M Akram, R Bibi, M Deveci","Engineering Applications of Artificial Intelligence 121, 105992",2023,24
PT8wxO8AAAAJ,213,Extended MULTIMOORA method based on 2-tuple linguistic Pythagorean fuzzy sets for multi-attribute group decision-making,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:t7izwRedFcYC,"M Akram, A Khan, U Ahmad","Granular Computing 8 (2), 311-332",2023,24
PT8wxO8AAAAJ,214,Models for MAGDM with dual hesitant ,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:X41XOdD1uaEC,"S Naz, M Akram, AB Saeid, A Saadat","Expert Systems 39 (8), e13005",2022,24
PT8wxO8AAAAJ,215,Decision-making analysis based on bipolar fuzzy ,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:pxLfhFzThFYC,"M Akram, U Amjad, B Davvaz","Computational and Applied Mathematics 40 (6), 182",2021,24
PT8wxO8AAAAJ,216,Group decision-making approach under multi (,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:ZYLUaBFA95QC,"M Akram, G Ali","Granular Computing 6, 339-357",2021,24
PT8wxO8AAAAJ,217,Decision-making analysis under interval-valued q-rung orthopair dual hesitant fuzzy environment.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:edV_OwlUe4UC,"S Naz, M Akram, S Alsulami, F Ziaa","Int. J. Comput. Intell. Syst. 14 (1), 332-357",2021,24
PT8wxO8AAAAJ,218,Complex neutrosophic hypergraphs: new social network models,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:ExNiBuTMO9IC,"A Luqman, M Akram, F Smarandache","Algorithms 12 (11), 234",2019,24
PT8wxO8AAAAJ,219,A new method to decision-making with fuzzy competition hypergraphs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:Kv9jytqXTosC,"M Sarwar, M Akram, NO Alshehri","Symmetry 10 (9), 404",2018,24
PT8wxO8AAAAJ,220,New Applications of ,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:M0j1y4EgrScC,"M Sarwar, M Akram","Symmetry 9 (12), 319",2017,24
PT8wxO8AAAAJ,221,Bipolar neutrosophic hypergraphs with applications,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:iyewoVqAXLQC,"M Akram, A Luqman","Journal of Intelligent & Fuzzy Systems 33 (3), 1699-1713",2017,24
PT8wxO8AAAAJ,222,Certain networks models using single-valued neutrosophic directed hypergraphs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:F2UWTTQJPOcC,"M Akram, A Luqman","Journal of Intelligent & Fuzzy Systems 33 (1), 575-588",2017,24
PT8wxO8AAAAJ,223,"Interval valued (θ, δ)-fuzzy KU-ideals of KU-algebras",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:DoBzxrgsGIIC,"M Akram, N Yaqoob, J Kavikumar","Int. J. Pure Appl. Math 92 (3), 335-349",2014,24
PT8wxO8AAAAJ,224,Bipolar fuzzy soft Lie algebras,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:WZBGuue-350C,M Akram,"Quasigroups and related systems 21 (1), 1-10",2013,24
PT8wxO8AAAAJ,225,Comparing the learning culture of high and low performing high schools in Pakistan,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:k8to_Y4Q4_EC,"M Akram, KE Watkins, SA Sajid","Literacy Information and Computer Education Journal 4 (2), 2022-2028",2013,24
PT8wxO8AAAAJ,226,Enhanced ELECTRE II method with 2-tuple linguistic m-polar fuzzy sets for multi-criteria group decision making,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:T0nwzvlCxs8C,"M Akram, U Noreen, M Deveci","Expert Systems with Applications 213, 119237",2023,23
PT8wxO8AAAAJ,227,LR-type fully Pythagorean fuzzy linear programming problems with equality constraints,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:QndmRo8phpgC,"M Akram, I Ullah, T Allahviranloo, SA Edalatpanah","Journal of Intelligent & Fuzzy Systems 41 (1), 1975-1992",2021,23
PT8wxO8AAAAJ,228,Numerical solution of bipolar fuzzy initial value problem,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:Agc8PWtS8JkC,"M Saqib, M Akram, S Bashir, T Allahviranloo","Journal of Intelligent & Fuzzy Systems 40 (1), 1309-1341",2021,23
PT8wxO8AAAAJ,229,An ,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:YanO1q2l3soC,"M Akram, Shumaiza, JCR Alcantud","Mathematical and Computational Applications 25 (2), 26",2020,23
PT8wxO8AAAAJ,230,Simplified interval-valued Pythagorean fuzzy graphs with application,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:yL7DKRohVA8C,"M Akram, S Naz, B Davvaz","Complex & intelligent systems 5, 229-253",2019,23
PT8wxO8AAAAJ,231,Certain Types of Domination in m–polar Fuzzy Graphs.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:WIXB4To3Tx4C,"M Akram, N Waseem, B Davvaz",Journal of multiple-valued logic & soft computing 29 (6),2017,23
PT8wxO8AAAAJ,232,Influence of seed priming and seed size on wheat performance under different tillage systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:_n8fIOMweQoC,"MU Haider, M Hussain, MB Khan, M Ijaz, A Sattar, M Akram, W Hassan",International Journal of Agriculture and Biology 18 (4),2016,23
PT8wxO8AAAAJ,233,Fuzzy Soft Trees.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:uDGL6kOW6j0C,"M Akram, F Zafar",Southeast Asian Bulletin of Mathematics 40 (2),2016,23
PT8wxO8AAAAJ,234,"Contracaecum bubakii, new species (Nematoda: Anisakidae) from little cormorant in Pakistan",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:LLUdpdcEW3AC,M Akram,"Pakistan Journal of Zoology 28, 131-132",1996,23
PT8wxO8AAAAJ,235,Attributes reduction algorithms for m-polar fuzzy relation decision systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:ThYxFsVAhEkC,"M Akram, G Ali, JCR Alcantud","International Journal of Approximate Reasoning 140, 232-254",2022,22
PT8wxO8AAAAJ,236,Methods for Solving ,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PT8wxO8AAAAJ&cstart=200&pagesize=100&citation_for_view=PT8wxO8AAAAJ:wyCGhLAOp5UC,"M Akram, I Ullah, MG Alharbi","Mathematical Problems in Engineering 2021, 1-29",2021,22
